textid,label
244,joy
244,fear
244,surprise
244,joy
244,joy
244,sad
244,joy
244,fear
244,joy
244,joy
244,joy
244,fear
244,surprise
244,sad
244,fear
244,surprise
244,joy
244,joy
244,fear
244,joy
244,joy
244,sad
244,joy
244,joy
244,sad
244,joy
244,surprise
244,sad
244,joy
244,fear
244,fear
244,joy
244,surprise
244,fear
244,surprise
244,joy
244,sad
244,fear
244,joy
244,joy
244,joy
244,fear
244,joy
244,fear
244,sad
244,joy
244,joy
244,joy
244,surprise
244,fear
244,joy
244,joy
244,joy
244,surprise
244,joy
244,fear
244,surprise
244,joy
244,fear
244,joy
244,sad
244,joy
244,joy
244,sad
244,joy
244,joy
244,fear
244,sad
244,sad
244,joy
244,joy
244,surprise
244,joy
244,anger
244,joy
244,surprise
244,sad
244,joy
244,surprise
244,joy
244,surprise
244,joy
244,joy
244,sad
244,joy
244,fear
244,sad
244,sad
244,surprise
244,sad
244,sad
244,sad
244,surprise
244,joy
244,joy
244,surprise
244,surprise
244,sad
244,disgust
244,sad
244,fear
244,fear
244,sad
244,sad
244,joy
244,joy
244,fear
244,joy
244,sad
244,fear
244,fear
244,sad
244,sad
244,anger
244,joy
244,joy
244,fear
244,joy
244,sad
244,sad
244,joy
244,anger
244,joy
244,sad
244,joy
244,sad
244,joy
244,anger
244,fear
244,sad
244,surprise
244,joy
244,fear
244,surprise
244,sad
244,joy
244,fear
244,fear
244,joy
244,fear
244,sad
244,sad
244,joy
245,surprise
245,surprise
245,joy
245,surprise
245,sad
245,sad
245,surprise
245,fear
245,surprise
245,surprise
245,joy
245,surprise
245,fear
245,sad
245,fear
245,fear
245,joy
245,sad
245,surprise
245,joy
245,joy
245,surprise
245,sad
245,surprise
245,sad
245,sad
245,joy
245,surprise
245,fear
245,fear
245,joy
245,surprise
245,joy
245,fear
245,joy
245,joy
245,sad
245,surprise
245,surprise
245,fear
245,surprise
245,fear
245,joy
245,disgust
245,sad
245,joy
245,joy
245,joy
245,sad
245,fear
245,joy
245,joy
245,surprise
245,joy
245,sad
245,surprise
245,sad
245,joy
245,surprise
245,surprise
245,joy
245,fear
245,joy
245,fear
245,sad
245,joy
245,joy
245,joy
245,sad
245,surprise
245,joy
245,joy
245,sad
245,sad
245,fear
245,surprise
245,sad
245,joy
245,joy
245,surprise
245,joy
245,sad
245,joy
245,fear
245,fear
245,joy
245,fear
245,joy
245,joy
245,sad
245,surprise
245,fear
245,joy
245,surprise
245,fear
245,joy
245,joy
245,sad
245,surprise
245,joy
245,fear
245,joy
245,sad
245,joy
245,fear
245,sad
245,joy
245,joy
245,joy
245,joy
245,sad
245,fear
245,surprise
245,sad
245,fear
245,joy
245,fear
245,surprise
245,joy
245,sad
245,joy
245,surprise
245,joy
245,sad
245,joy
245,joy
245,surprise
245,fear
245,joy
245,surprise
245,joy
245,joy
245,fear
245,sad
245,fear
245,joy
245,surprise
245,joy
245,fear
245,joy
245,joy
245,sad
245,joy
245,joy
245,surprise
245,sad
245,surprise
245,sad
245,joy
245,sad
245,fear
245,joy
245,joy
245,surprise
245,joy
245,joy
245,joy
245,surprise
245,joy
245,fear
245,joy
245,sad
245,surprise
245,sad
245,fear
245,joy
245,joy
245,surprise
245,fear
245,joy
245,fear
245,surprise
245,joy
245,joy
245,sad
245,joy
245,fear
245,joy
245,joy
245,joy
245,fear
245,surprise
245,sad
245,fear
245,surprise
245,joy
245,joy
245,fear
245,joy
245,joy
245,sad
245,joy
245,joy
245,sad
245,joy
245,surprise
245,sad
245,joy
245,fear
245,fear
245,joy
245,surprise
245,fear
245,surprise
245,joy
245,sad
245,fear
245,joy
245,joy
245,joy
245,fear
245,joy
245,fear
245,sad
245,joy
245,joy
245,joy
245,surprise
245,fear
245,joy
245,joy
245,joy
245,surprise
245,joy
245,fear
245,surprise
245,joy
245,fear
245,joy
245,sad
245,joy
245,joy
245,sad
245,joy
245,joy
245,fear
245,sad
245,sad
245,joy
245,joy
245,surprise
245,joy
245,anger
245,joy
245,surprise
245,sad
245,joy
245,surprise
245,joy
245,surprise
245,joy
245,joy
245,sad
245,joy
245,fear
245,sad
245,sad
245,surprise
245,sad
245,sad
245,sad
245,surprise
245,joy
245,joy
245,surprise
245,surprise
245,sad
245,disgust
245,sad
245,fear
245,fear
245,sad
245,sad
245,joy
245,joy
245,fear
245,joy
245,sad
245,fear
245,fear
245,sad
245,sad
245,anger
245,joy
245,joy
245,fear
245,joy
245,sad
245,sad
245,joy
245,anger
245,joy
245,sad
245,joy
245,sad
245,joy
245,anger
245,fear
245,sad
245,surprise
245,joy
245,fear
245,surprise
245,sad
245,joy
245,fear
245,fear
245,joy
245,fear
245,sad
245,sad
245,joy
246,surprise
246,surprise
246,joy
246,surprise
246,sad
246,sad
246,surprise
246,fear
246,surprise
246,surprise
246,joy
246,surprise
246,fear
246,sad
246,fear
246,fear
246,joy
246,sad
246,surprise
246,joy
246,joy
246,surprise
246,sad
246,surprise
246,sad
246,sad
246,joy
246,surprise
246,fear
246,fear
246,joy
246,surprise
246,joy
246,fear
246,joy
246,joy
246,sad
246,surprise
246,surprise
246,fear
246,surprise
246,fear
246,joy
246,disgust
246,sad
246,joy
246,joy
246,joy
246,sad
246,fear
246,joy
246,joy
246,surprise
246,joy
246,sad
246,surprise
246,sad
246,joy
246,surprise
246,surprise
246,joy
246,fear
246,joy
246,fear
246,sad
246,joy
246,joy
246,joy
246,sad
246,surprise
246,joy
246,joy
246,sad
246,sad
246,fear
246,surprise
246,sad
246,joy
246,joy
246,surprise
246,joy
246,sad
246,joy
246,fear
246,fear
246,joy
246,fear
246,joy
246,joy
246,sad
246,surprise
246,fear
246,joy
246,surprise
246,fear
246,joy
246,joy
246,sad
246,surprise
246,joy
246,fear
246,joy
246,sad
246,joy
246,fear
246,sad
246,joy
246,joy
246,joy
246,joy
246,sad
246,fear
246,surprise
246,sad
246,fear
246,joy
246,fear
246,surprise
246,joy
246,sad
246,joy
246,surprise
246,joy
246,sad
246,joy
246,joy
246,surprise
246,fear
246,joy
246,surprise
246,joy
246,joy
246,fear
246,sad
246,fear
246,joy
246,surprise
246,joy
246,fear
246,joy
246,joy
246,sad
246,joy
246,joy
246,surprise
246,sad
246,surprise
246,sad
246,joy
246,sad
246,fear
246,joy
246,joy
246,surprise
246,joy
246,joy
246,joy
246,surprise
246,joy
246,fear
246,joy
246,sad
246,surprise
246,sad
246,fear
246,joy
246,joy
246,surprise
246,fear
246,joy
246,fear
246,surprise
246,joy
246,joy
246,sad
246,joy
246,fear
246,joy
246,joy
246,joy
246,fear
246,surprise
246,sad
246,fear
246,surprise
246,joy
246,joy
246,fear
246,joy
246,joy
246,sad
246,joy
246,joy
246,sad
246,joy
246,surprise
246,sad
246,joy
246,fear
246,fear
246,joy
246,surprise
246,fear
246,surprise
246,joy
246,sad
246,fear
246,joy
246,joy
246,joy
246,fear
246,joy
246,fear
246,sad
246,joy
246,joy
246,joy
246,surprise
246,fear
246,joy
246,joy
246,joy
246,surprise
246,joy
246,fear
246,surprise
246,joy
246,fear
246,joy
246,sad
246,joy
246,joy
246,sad
246,joy
246,joy
246,fear
246,sad
246,sad
246,joy
246,joy
246,surprise
246,joy
246,anger
246,joy
246,surprise
246,sad
246,joy
246,surprise
246,joy
246,surprise
246,joy
246,joy
246,sad
246,joy
246,fear
246,sad
246,sad
246,surprise
246,sad
246,sad
246,sad
246,surprise
246,joy
246,joy
246,surprise
246,surprise
246,sad
246,disgust
246,sad
246,fear
246,fear
246,sad
246,sad
246,joy
246,joy
246,fear
246,joy
246,sad
246,fear
246,fear
246,sad
246,sad
246,anger
246,joy
246,joy
246,fear
246,joy
246,sad
246,sad
246,joy
246,anger
246,joy
246,sad
246,joy
246,sad
246,joy
246,anger
246,fear
246,sad
246,surprise
246,joy
246,fear
246,surprise
246,sad
246,joy
246,fear
246,fear
246,joy
246,fear
246,sad
246,sad
246,joy
247,surprise
247,surprise
247,joy
247,surprise
247,sad
247,sad
247,surprise
247,fear
247,surprise
247,surprise
247,joy
247,surprise
247,fear
247,sad
247,fear
247,fear
247,joy
247,sad
247,surprise
247,joy
247,joy
247,surprise
247,sad
247,surprise
247,sad
247,sad
247,joy
247,surprise
247,fear
247,fear
247,joy
247,surprise
247,joy
247,fear
247,joy
247,joy
247,sad
247,surprise
247,surprise
247,fear
247,surprise
247,fear
247,joy
247,disgust
247,sad
247,joy
247,joy
247,joy
247,sad
247,fear
247,joy
247,joy
247,surprise
247,joy
247,sad
247,surprise
247,sad
247,joy
247,surprise
247,surprise
247,joy
247,fear
247,joy
247,fear
247,sad
247,joy
247,joy
247,joy
247,sad
247,surprise
247,joy
247,joy
247,sad
247,sad
247,fear
247,surprise
247,sad
247,joy
247,joy
247,surprise
247,joy
247,sad
247,joy
247,fear
247,fear
247,joy
247,fear
247,joy
247,joy
247,sad
247,surprise
247,fear
247,joy
247,surprise
247,fear
247,joy
247,joy
247,sad
247,surprise
247,joy
247,fear
247,joy
247,sad
247,joy
247,fear
247,sad
247,joy
247,joy
247,joy
247,joy
247,sad
247,fear
247,surprise
247,sad
247,fear
247,joy
247,fear
247,surprise
247,joy
247,sad
247,joy
247,surprise
247,joy
247,sad
247,joy
247,joy
247,surprise
247,fear
247,joy
247,surprise
247,joy
247,joy
247,fear
247,sad
247,fear
247,joy
247,surprise
247,joy
247,fear
247,joy
247,joy
247,sad
247,joy
247,joy
247,surprise
247,sad
247,surprise
247,sad
247,joy
247,sad
247,fear
247,joy
247,joy
247,surprise
247,joy
247,joy
247,joy
247,surprise
247,joy
247,fear
247,joy
247,sad
247,surprise
247,sad
247,fear
247,joy
247,joy
247,surprise
247,fear
247,joy
247,fear
247,surprise
247,joy
247,joy
247,sad
247,joy
247,fear
247,joy
247,joy
247,joy
247,fear
247,surprise
247,sad
247,fear
247,surprise
247,joy
247,joy
247,fear
247,joy
247,joy
247,sad
247,joy
247,joy
247,sad
247,joy
247,surprise
247,sad
247,joy
247,fear
247,fear
247,joy
247,surprise
247,fear
247,surprise
247,joy
247,sad
247,fear
247,joy
247,joy
247,joy
247,fear
247,joy
247,fear
247,sad
247,joy
247,joy
247,joy
247,surprise
247,fear
247,joy
247,joy
247,joy
247,surprise
247,joy
247,fear
247,surprise
247,joy
247,fear
247,joy
247,sad
247,joy
247,joy
247,sad
247,joy
247,joy
247,fear
247,sad
247,sad
247,joy
247,joy
247,surprise
247,joy
247,anger
247,joy
247,surprise
247,sad
247,joy
247,surprise
247,joy
247,surprise
247,joy
247,joy
247,sad
247,joy
247,fear
247,sad
247,sad
247,surprise
247,sad
247,sad
247,sad
247,surprise
247,joy
247,joy
247,surprise
247,surprise
247,sad
247,disgust
247,sad
247,fear
247,fear
247,sad
247,sad
247,joy
247,joy
247,fear
247,joy
247,sad
247,fear
247,fear
247,sad
247,sad
247,anger
247,joy
247,joy
247,fear
247,joy
247,sad
247,sad
247,joy
247,anger
247,joy
247,sad
247,joy
247,sad
247,joy
247,anger
247,fear
247,sad
247,surprise
247,joy
247,fear
247,surprise
247,sad
247,joy
247,fear
247,fear
247,joy
247,fear
247,sad
247,sad
247,joy
248,surprise
248,surprise
248,joy
248,surprise
248,sad
248,sad
248,surprise
248,fear
248,surprise
248,surprise
248,joy
248,surprise
248,fear
248,sad
248,fear
248,fear
248,joy
248,sad
248,surprise
248,joy
248,joy
248,surprise
248,sad
248,surprise
248,sad
248,sad
248,joy
248,surprise
248,fear
248,fear
248,joy
248,surprise
248,joy
248,fear
248,joy
248,joy
248,sad
248,surprise
248,surprise
248,fear
248,surprise
248,fear
248,joy
248,disgust
248,sad
248,joy
248,joy
248,joy
248,sad
248,fear
248,joy
248,joy
248,surprise
248,joy
248,sad
248,surprise
248,sad
248,joy
248,surprise
248,surprise
248,joy
248,fear
248,joy
248,fear
248,sad
248,joy
248,joy
248,joy
248,sad
248,surprise
248,joy
248,joy
248,sad
248,sad
248,fear
248,surprise
248,sad
248,joy
248,joy
248,surprise
248,joy
248,sad
248,joy
248,fear
248,fear
248,joy
248,fear
248,joy
248,joy
248,sad
248,surprise
248,fear
248,joy
248,surprise
248,fear
248,joy
248,joy
248,sad
248,surprise
248,joy
248,fear
248,joy
248,sad
248,joy
248,fear
248,sad
248,joy
248,joy
248,joy
248,joy
248,sad
248,fear
248,surprise
248,sad
248,fear
248,joy
248,fear
248,surprise
248,joy
248,sad
248,joy
248,surprise
248,joy
248,sad
248,joy
248,joy
248,surprise
248,fear
248,joy
248,surprise
248,joy
248,joy
248,fear
248,sad
248,fear
248,joy
248,surprise
248,joy
248,fear
248,joy
248,joy
248,sad
248,joy
248,joy
248,surprise
248,sad
248,surprise
248,sad
248,joy
248,sad
248,fear
248,joy
248,joy
248,surprise
248,joy
248,joy
248,joy
248,surprise
248,joy
248,fear
248,joy
248,sad
248,surprise
248,sad
248,fear
248,joy
248,joy
248,surprise
248,fear
248,joy
248,fear
248,surprise
248,joy
248,joy
248,sad
248,joy
248,fear
248,joy
248,joy
248,joy
248,fear
248,surprise
248,sad
248,fear
248,surprise
248,joy
248,joy
248,fear
248,joy
248,joy
248,sad
248,joy
248,joy
248,sad
248,joy
248,surprise
248,sad
248,joy
248,fear
248,fear
248,joy
248,surprise
248,fear
248,surprise
248,joy
248,sad
248,fear
248,joy
248,joy
248,joy
248,fear
248,joy
248,fear
248,sad
248,joy
248,joy
248,joy
248,surprise
248,fear
248,joy
248,joy
248,joy
248,surprise
248,joy
248,fear
248,surprise
248,joy
248,fear
248,joy
248,sad
248,joy
248,joy
248,sad
248,joy
248,joy
248,fear
248,sad
248,sad
248,joy
248,joy
248,surprise
248,joy
248,anger
248,joy
248,surprise
248,sad
248,joy
248,surprise
248,joy
248,surprise
248,joy
248,joy
248,sad
248,joy
248,fear
248,sad
248,sad
248,surprise
248,sad
248,sad
248,sad
248,surprise
248,joy
248,joy
248,surprise
248,surprise
248,sad
248,disgust
248,sad
248,fear
248,fear
248,sad
248,sad
248,joy
248,joy
248,fear
248,joy
248,sad
248,fear
248,fear
248,sad
248,sad
248,anger
248,joy
248,joy
248,fear
248,joy
248,sad
248,sad
248,joy
248,anger
248,joy
248,sad
248,joy
248,sad
248,joy
248,anger
248,fear
248,sad
248,surprise
248,joy
248,fear
248,surprise
248,sad
248,joy
248,fear
248,fear
248,joy
248,fear
248,sad
248,sad
248,joy
249,surprise
249,surprise
249,joy
249,surprise
249,sad
249,sad
249,surprise
249,fear
249,surprise
249,surprise
249,joy
249,surprise
249,fear
249,sad
249,fear
249,fear
249,joy
249,sad
249,surprise
249,joy
249,joy
249,surprise
249,sad
249,surprise
249,sad
249,sad
249,joy
249,surprise
249,fear
249,fear
249,joy
249,surprise
249,joy
249,fear
249,joy
249,joy
249,sad
249,surprise
249,surprise
249,fear
249,surprise
249,fear
249,joy
249,disgust
249,sad
249,joy
249,joy
249,joy
249,sad
249,fear
249,joy
249,joy
249,surprise
249,joy
249,sad
249,surprise
249,sad
249,joy
249,surprise
249,surprise
249,joy
249,fear
249,joy
249,fear
249,sad
249,joy
249,joy
249,joy
249,sad
249,surprise
249,joy
249,joy
249,sad
249,sad
249,fear
249,surprise
249,sad
249,joy
249,joy
249,surprise
249,joy
249,sad
249,joy
249,fear
249,fear
249,joy
249,fear
249,joy
249,joy
249,sad
249,surprise
249,fear
249,joy
249,surprise
249,fear
249,joy
249,joy
249,sad
249,surprise
249,joy
249,fear
249,joy
249,sad
249,joy
249,fear
249,sad
249,joy
249,joy
249,joy
249,joy
249,sad
249,fear
249,surprise
249,sad
249,fear
249,joy
249,fear
249,surprise
249,joy
249,sad
249,joy
249,surprise
249,joy
249,sad
249,joy
249,joy
249,surprise
249,fear
249,joy
249,surprise
249,joy
249,joy
249,fear
249,sad
249,fear
249,joy
249,surprise
249,joy
249,fear
249,joy
249,joy
249,sad
249,joy
249,joy
249,surprise
249,sad
249,surprise
249,sad
249,joy
249,sad
249,fear
249,joy
249,joy
249,surprise
249,joy
249,joy
249,joy
249,surprise
249,joy
249,fear
249,joy
249,sad
249,surprise
249,sad
249,fear
249,joy
249,joy
249,surprise
249,fear
249,joy
249,fear
249,surprise
249,joy
249,joy
249,sad
249,joy
249,fear
249,joy
249,joy
249,joy
249,fear
249,surprise
249,sad
249,fear
249,surprise
249,joy
249,joy
249,fear
249,joy
249,joy
249,sad
249,joy
249,joy
249,sad
249,joy
249,surprise
249,sad
249,joy
249,fear
249,fear
249,joy
249,surprise
249,fear
249,surprise
249,joy
249,sad
249,fear
249,joy
249,joy
249,joy
249,fear
249,joy
249,fear
249,sad
249,joy
249,joy
249,joy
249,surprise
249,fear
249,joy
249,joy
249,joy
249,surprise
249,joy
249,fear
249,surprise
249,joy
249,fear
249,joy
249,sad
249,joy
249,joy
249,sad
249,joy
249,joy
249,fear
249,sad
249,sad
249,joy
249,joy
249,surprise
249,joy
249,anger
249,joy
249,surprise
249,sad
249,joy
249,surprise
249,joy
249,surprise
249,joy
249,joy
249,sad
249,joy
249,fear
249,sad
249,sad
249,surprise
249,sad
249,sad
249,sad
249,surprise
249,joy
249,joy
249,surprise
249,surprise
249,sad
249,disgust
249,sad
249,fear
249,fear
249,sad
249,sad
249,joy
249,joy
249,fear
249,joy
249,sad
249,fear
249,fear
249,sad
249,sad
249,anger
249,joy
249,joy
249,fear
249,joy
249,sad
249,sad
249,joy
249,anger
249,joy
249,sad
249,joy
249,sad
249,joy
249,anger
249,fear
249,sad
249,surprise
249,joy
249,fear
249,surprise
249,sad
249,joy
249,fear
249,fear
249,joy
249,fear
249,sad
249,sad
249,joy
250,surprise
250,surprise
250,joy
250,surprise
250,sad
250,sad
250,surprise
250,fear
250,surprise
250,surprise
250,joy
250,surprise
250,fear
250,sad
250,fear
250,fear
250,joy
250,sad
250,surprise
250,joy
250,joy
250,surprise
250,sad
250,surprise
250,sad
250,sad
250,joy
250,surprise
250,fear
250,fear
250,joy
250,surprise
250,joy
250,fear
250,joy
250,joy
250,sad
250,surprise
250,surprise
250,fear
250,surprise
250,fear
250,joy
250,disgust
250,sad
250,joy
250,joy
250,joy
250,sad
250,fear
250,joy
250,joy
250,surprise
250,joy
250,sad
250,surprise
250,sad
250,joy
250,surprise
250,surprise
250,joy
250,fear
250,joy
250,fear
250,sad
250,joy
250,joy
250,joy
250,sad
250,surprise
250,joy
250,joy
250,sad
250,sad
250,fear
250,surprise
250,sad
250,joy
250,joy
250,surprise
250,joy
250,sad
250,joy
250,fear
250,fear
250,joy
250,fear
250,joy
250,joy
250,sad
250,surprise
250,fear
250,joy
250,surprise
250,fear
250,joy
250,joy
250,sad
250,surprise
250,joy
250,fear
250,joy
250,sad
250,joy
250,fear
250,sad
250,joy
250,joy
250,joy
250,joy
250,sad
250,fear
250,surprise
250,sad
250,fear
250,joy
250,fear
250,surprise
250,joy
250,sad
250,joy
250,surprise
250,joy
250,sad
250,joy
250,joy
250,surprise
250,fear
250,joy
250,surprise
250,joy
250,joy
250,fear
250,sad
250,fear
250,joy
250,surprise
250,joy
250,fear
250,joy
250,joy
250,sad
250,joy
250,joy
250,surprise
250,sad
250,surprise
250,sad
250,joy
250,sad
250,fear
250,joy
250,joy
250,surprise
250,joy
250,joy
250,joy
250,surprise
250,joy
250,fear
250,joy
250,sad
250,surprise
250,sad
250,fear
250,joy
250,joy
250,surprise
250,fear
250,joy
250,fear
250,surprise
250,joy
250,joy
250,sad
250,joy
250,fear
250,joy
250,joy
250,joy
250,fear
250,surprise
250,sad
250,fear
250,surprise
250,joy
250,joy
250,fear
250,joy
250,joy
250,sad
250,joy
250,joy
250,sad
250,joy
250,surprise
250,sad
250,joy
250,fear
250,fear
250,joy
250,surprise
250,fear
250,surprise
250,joy
250,sad
250,fear
250,joy
250,joy
250,joy
250,fear
250,joy
250,fear
250,sad
250,joy
250,joy
250,joy
250,surprise
250,fear
250,joy
250,joy
250,joy
250,surprise
250,joy
250,fear
250,surprise
250,joy
250,fear
250,joy
250,sad
250,joy
250,joy
250,sad
250,joy
250,joy
250,fear
250,sad
250,sad
250,joy
250,joy
250,surprise
250,joy
250,anger
250,joy
250,surprise
250,sad
250,joy
250,surprise
250,joy
250,surprise
250,joy
250,joy
250,sad
250,joy
250,fear
250,sad
250,sad
250,surprise
250,sad
250,sad
250,sad
250,surprise
250,joy
250,joy
250,surprise
250,surprise
250,sad
250,disgust
250,sad
250,fear
250,fear
250,sad
250,sad
250,joy
250,joy
250,fear
250,joy
250,sad
250,fear
250,fear
250,sad
250,sad
250,anger
250,joy
250,joy
250,fear
250,joy
250,sad
250,sad
250,joy
250,anger
250,joy
250,sad
250,joy
250,sad
250,joy
250,anger
250,fear
250,sad
250,surprise
250,joy
250,fear
250,surprise
250,sad
250,joy
250,fear
250,fear
250,joy
250,fear
250,sad
250,sad
250,joy
251,surprise
251,surprise
251,joy
251,surprise
251,sad
251,sad
251,surprise
251,fear
251,surprise
251,surprise
251,joy
251,surprise
251,fear
251,sad
251,fear
251,fear
251,joy
251,sad
251,surprise
251,joy
251,joy
251,surprise
251,sad
251,surprise
251,sad
251,sad
251,joy
251,surprise
251,fear
251,fear
251,joy
251,surprise
251,joy
251,fear
251,joy
251,joy
251,sad
251,surprise
251,surprise
251,fear
251,surprise
251,fear
251,joy
251,disgust
251,sad
251,joy
251,joy
251,joy
251,sad
251,fear
251,joy
251,joy
251,surprise
251,joy
251,sad
251,surprise
251,sad
251,joy
251,surprise
251,surprise
251,joy
251,fear
251,joy
251,fear
251,sad
251,joy
251,joy
251,joy
251,sad
251,surprise
251,joy
251,joy
251,sad
251,sad
251,fear
251,surprise
251,sad
251,joy
251,joy
251,surprise
251,joy
251,sad
251,joy
251,fear
251,fear
251,joy
251,fear
251,joy
251,joy
251,sad
251,surprise
251,fear
251,joy
251,surprise
251,fear
251,joy
251,joy
251,sad
251,surprise
251,joy
251,fear
251,joy
251,sad
251,joy
251,fear
251,sad
251,joy
251,joy
251,joy
251,joy
251,sad
251,fear
251,surprise
251,sad
251,fear
251,joy
251,fear
251,surprise
251,joy
251,sad
251,joy
251,surprise
251,joy
251,sad
251,joy
251,joy
251,surprise
251,fear
251,joy
251,surprise
251,joy
251,joy
251,fear
251,sad
251,fear
251,joy
251,surprise
251,joy
251,fear
251,joy
251,joy
251,sad
251,joy
251,joy
251,surprise
251,sad
251,surprise
251,sad
251,joy
251,sad
251,fear
251,joy
251,joy
251,surprise
251,joy
251,joy
251,joy
251,surprise
251,joy
251,fear
251,joy
251,sad
251,surprise
251,sad
251,fear
251,joy
251,joy
251,surprise
251,fear
251,joy
251,fear
251,surprise
251,joy
251,joy
251,sad
251,joy
251,fear
251,joy
251,joy
251,joy
251,fear
251,surprise
251,sad
251,fear
251,surprise
251,joy
251,joy
251,fear
251,joy
251,joy
251,sad
251,joy
251,joy
251,sad
251,joy
251,surprise
251,sad
251,joy
251,fear
251,fear
251,joy
251,surprise
251,fear
251,surprise
251,joy
251,sad
251,fear
251,joy
251,joy
251,joy
251,fear
251,joy
251,fear
251,sad
251,joy
251,joy
251,joy
251,surprise
251,fear
251,joy
251,joy
251,joy
251,surprise
251,joy
251,fear
251,surprise
251,joy
251,fear
251,joy
251,sad
251,joy
251,joy
251,sad
251,joy
251,joy
251,fear
251,sad
251,sad
251,joy
251,joy
251,surprise
251,joy
251,anger
251,joy
251,surprise
251,sad
251,joy
251,surprise
251,joy
251,surprise
251,joy
251,joy
251,sad
251,joy
251,fear
251,sad
251,sad
251,surprise
251,sad
251,sad
251,sad
251,surprise
251,joy
251,joy
251,surprise
251,surprise
251,sad
251,disgust
251,sad
251,fear
251,fear
251,sad
251,sad
251,joy
251,joy
251,fear
251,joy
251,sad
251,fear
251,fear
251,sad
251,sad
251,anger
251,joy
251,joy
251,fear
251,joy
251,sad
251,sad
251,joy
251,anger
251,joy
251,sad
251,joy
251,sad
251,joy
251,anger
251,fear
251,sad
251,surprise
251,joy
251,fear
251,surprise
251,sad
251,joy
251,fear
251,fear
251,joy
251,fear
251,sad
251,sad
251,joy
252,surprise
252,surprise
252,joy
252,surprise
252,sad
252,sad
252,surprise
252,fear
252,surprise
252,surprise
252,joy
252,surprise
252,fear
252,sad
252,fear
252,fear
252,joy
252,sad
252,surprise
252,joy
252,joy
252,surprise
252,sad
252,surprise
252,sad
252,sad
252,joy
252,surprise
252,fear
252,fear
252,joy
252,surprise
252,joy
252,fear
252,joy
252,joy
252,sad
252,surprise
252,surprise
252,fear
252,surprise
252,fear
252,joy
252,disgust
252,sad
252,joy
252,joy
252,joy
252,sad
252,fear
252,joy
252,joy
252,surprise
252,joy
252,sad
252,surprise
252,sad
252,joy
252,surprise
252,surprise
252,joy
252,fear
252,joy
252,fear
252,sad
252,joy
252,joy
252,joy
252,sad
252,surprise
252,joy
252,joy
252,sad
252,sad
252,fear
252,surprise
252,sad
252,joy
252,joy
252,surprise
252,joy
252,sad
252,joy
252,fear
252,fear
252,joy
252,fear
252,joy
252,joy
252,sad
252,surprise
252,fear
252,joy
252,surprise
252,fear
252,joy
252,joy
252,sad
252,surprise
252,joy
252,fear
252,joy
252,sad
252,joy
252,fear
252,sad
252,joy
252,joy
252,joy
252,joy
252,sad
252,fear
252,surprise
252,sad
252,fear
252,joy
252,fear
252,surprise
252,joy
252,sad
252,joy
252,surprise
252,joy
252,sad
252,joy
252,joy
252,surprise
252,fear
252,joy
252,surprise
252,joy
252,joy
252,fear
252,sad
252,fear
252,joy
252,surprise
252,joy
252,fear
252,joy
252,joy
252,sad
252,joy
252,joy
252,surprise
252,sad
252,surprise
252,sad
252,joy
252,sad
252,fear
252,joy
252,joy
252,surprise
252,joy
252,joy
252,joy
252,surprise
252,joy
252,fear
252,joy
252,sad
252,surprise
252,sad
252,fear
252,joy
252,joy
252,surprise
252,fear
252,joy
252,fear
252,surprise
252,joy
252,joy
252,sad
252,joy
252,fear
252,joy
252,joy
252,joy
252,fear
252,surprise
252,sad
252,fear
252,surprise
252,joy
252,joy
252,fear
252,joy
252,joy
252,sad
252,joy
252,joy
252,sad
252,joy
252,surprise
252,sad
252,joy
252,fear
252,fear
252,joy
252,surprise
252,fear
252,surprise
252,joy
252,sad
252,fear
252,joy
252,joy
252,joy
252,fear
252,joy
252,fear
252,sad
252,joy
252,joy
252,joy
252,surprise
252,fear
252,joy
252,joy
252,joy
252,surprise
252,joy
252,fear
252,surprise
252,joy
252,fear
252,joy
252,sad
252,joy
252,joy
252,sad
252,joy
252,joy
252,fear
252,sad
252,sad
252,joy
252,joy
252,surprise
252,joy
252,anger
252,joy
252,surprise
252,sad
252,joy
252,surprise
252,joy
252,surprise
252,joy
252,joy
252,sad
252,joy
252,fear
252,sad
252,sad
252,surprise
252,sad
252,sad
252,sad
252,surprise
252,joy
252,joy
252,surprise
252,surprise
252,sad
252,disgust
252,sad
252,fear
252,fear
252,sad
252,sad
252,joy
252,joy
252,fear
252,joy
252,sad
252,fear
252,fear
252,sad
252,sad
252,anger
252,joy
252,joy
252,fear
252,joy
252,sad
252,sad
252,joy
252,anger
252,joy
252,sad
252,joy
252,sad
252,joy
252,anger
252,fear
252,sad
252,surprise
252,joy
252,fear
252,surprise
252,sad
252,joy
252,fear
252,fear
252,joy
252,fear
252,sad
252,sad
252,joy
253,surprise
253,surprise
253,joy
253,surprise
253,sad
253,sad
253,surprise
253,fear
253,surprise
253,surprise
253,joy
253,surprise
253,fear
253,sad
253,fear
253,fear
253,joy
253,sad
253,surprise
253,joy
253,joy
253,surprise
253,sad
253,surprise
253,sad
253,sad
253,joy
253,surprise
253,fear
253,fear
253,joy
253,surprise
253,joy
253,fear
253,joy
253,joy
253,sad
253,surprise
253,surprise
253,fear
253,surprise
253,fear
253,joy
253,disgust
253,sad
253,joy
253,joy
253,joy
253,sad
253,fear
253,joy
253,joy
253,surprise
253,joy
253,sad
253,surprise
253,sad
253,joy
253,surprise
